task_id,platform_id,coding-game,coding-game_reason,extras,harmful_any,harmful_visual,landcover-type_text,landcover-type_visual_0,landscape-type_expl_text,landscape-type_expl_visual_0,landscape-type_other_text,landscape-type_text,landscape-type_visual_0,landscape-type_visual_1,landscape-type_visual_2,landscape-type_visual_3,language_correct,nature_any,nature_text,nature_visual_0,nature_visual_1,nature_visual_2,nature_visual_3,nature_visual_any,nep_biological_expl_text,nep_biological_expl_visual_0,nep_biological_expl_visual_1,nep_biological_expl_visual_2,nep_biological_expl_visual_3,nep_biological_text,nep_biological_visual_0,nep_biological_visual_1,nep_biological_visual_2,nep_biological_visual_3,nep_materiality_expl_text,nep_materiality_text,nep_materiality_visual_0,nep_materiality_visual_1,nep_materiality_visual_2,nep_materiality_visual_3,rel-value_text,rel-value_text_conf_aesthetics,rel-value_text_conf_cultural-identity,rel-value_text_conf_good-life,rel-value_text_conf_kinship,rel-value_text_conf_livelihoods,rel-value_text_conf_personal-identity,rel-value_text_conf_reciprocity,rel-value_text_conf_sense-of-agency,rel-value_text_conf_sense-of-place,rel-value_text_conf_social-relations,rel-value_text_conf_social-responsibility,rel-value_text_conf_spirituality,rel-value_text_conf_stewardship-principle,rel-value_text_conf_well-being,rel-value_text_expl,rel-value_visual_0,rel-value_visual_0_conf_aesthetics,rel-value_visual_0_conf_cultural-identity,rel-value_visual_0_conf_good-life,rel-value_visual_0_conf_reciprocity,rel-value_visual_0_conf_sense-of-agency,rel-value_visual_0_conf_social-cohesion,rel-value_visual_0_conf_social-relations,rel-value_visual_0_conf_spirituality,rel-value_visual_0_conf_stewardship-principle,rel-value_visual_0_conf_well-being,rel-value_visual_1,rel-value_visual_1_conf_social-relations,rel-value_visual_2,rel-value_visual_3,rel-value_visual_3_conf_spirituality,val-expr_text,val-expr_visual_0,val-expr_visual_1,val-expr_visual_2,val-expr_visual_3,visual_same_0,visual_same_1,visual_same_2,visual_same_3,timestamps,user_ids
33201,1612253821761191937,,,"Food,Health",,,,,,,,none;none;none,artificial_surfaces;artificial_surfaces;artificial_surfaces,none;none,none;none,none;none,Yes;Yes;Yes,Yes;Yes;Yes,Yes;Yes;Yes,Yes;Yes;Yes,No;No;No,No;No;No,No;No;No,Yes;Yes;Yes,,,,,,biotic;abiotic;abiotic,biotic;biotic;abiotic,,,,,immaterial;immaterial;immaterial,material;material;material,,,,spirituality;spirituality,,,,,,,,,,,,social-relations,,,,social-relations;social-relations,,,,,,,,,,,,,,,,Implicit;Implicit;Not codable,Implicit;Implicit;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 09:22:17.157145+00:00;2025-04-25 00:25:06.748014+00:00;2025-04-16 21:03:51.216002+00:00,7;10;42
33202,1497603360509227008,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,Yes;No;No,Yes;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,biotic,,,,,,material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 15:10:13.202135+00:00;2025-04-25 00:53:50.685082+00:00;2025-04-17 11:29:49.699491+00:00,7;10;17
33203,1633997093709701120,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 09:25:03.365018+00:00;2025-04-25 00:22:35.539461+00:00;2025-04-17 18:03:01.470136+00:00,7;10;42
33204,1505757087778938880,,,Food,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;Yes,No;Yes,No;No,No;No,No;No,No;No,No;No,,,,,,biotic,,,,,,material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 14:12:12.118250+00:00;2025-04-18 10:11:21.020247+00:00,7;16
33205,1482956851138510849,,,,,,,,,,,none;none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;Yes;No,No;Yes;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No;No,,,,,,abiotic,,,,,,immaterial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 10:33:13.293140+00:00;2025-04-25 00:56:17.836580+00:00;2025-04-17 10:33:00.058357+00:00,7;10;42
33206,1506512061961891844,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 10:28:38.691021+00:00;2025-04-25 00:56:30.868592+00:00;2025-04-17 17:57:17.773569+00:00,7;10;42
33207,1658911259469783041,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,No;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 08:49:37.425093+00:00;2025-04-25 00:57:08.912033+00:00;2025-04-16 09:53:30.718804+00:00,7;10;42
33208,1489902618092605445,,,Health,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,Yes;No,Yes;No,No;No,No;No,No;No,No;No,No;No,,,,,,abiotic,,,,,,material,,,,,well-being,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Explicit;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-15 13:50:57.697471+00:00;2025-04-16 08:37:46.765453+00:00,7;42
33209,1502284204020834306,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,Yes;Yes,Yes;Yes,No;No,No;No,No;No,No;No,No;No,snow,,,,,abiotic;abiotic,,,,,,material;material,,,,,sense-of-place,,,,,,,,,aesthetics,,,,,,,,,,,,,,,,,,,,,,,Implicit;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-21 07:37:15.778017+00:00;2025-04-19 15:00:48.691463+00:00,16;42
33210,1629648439305809920,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 07:46:05.924109+00:00;2025-04-17 18:23:03.782341+00:00,7;42
33211,1651210517271265280,,,"Food,Health;Health",,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,Yes;Yes,Yes;Yes,No;No,No;No,No;No,No;No,No;No,,,,,,biotic;biotic,,,,,,material;material,,,,,well-being;well-being,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Explicit;Explicit,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 07:47:36.464610+00:00;2025-04-17 11:26:26.128865+00:00,7;17
33212,1505002113038012417,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 08:06:15.100336+00:00;2025-04-17 16:26:35.389805+00:00,7;10
33213,1657824095881379841,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 14:13:32.730040+00:00;2025-04-17 16:27:52.662122+00:00,7;10
33214,1640610672105979910,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 15:21:21.534488+00:00;2025-04-17 09:33:43.313712+00:00,7;42
33215,1631097990583664640,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 07:54:56.462218+00:00;2025-04-25 00:25:51.804258+00:00;2025-04-17 10:32:51.700305+00:00,7;10;42
33216,1683825425225482241,,,Food;Food,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,Yes;Yes,Yes;No,Yes;Yes,No;Yes,No;Yes,No;Yes,Yes;Yes,,,,,,biotic,biotic;biotic,,,,,immaterial,material;material,,,,,,,,,,,,,,,,,,,,"social-relations,good-life;social-relations",,,,,,,,,,,,,,,,Not codable;Not codable,Implicit;Implicit,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Image 2,Image 1,Image 1,Image 1,2025-04-16 15:39:11.644452+00:00;2025-04-19 14:01:24.169187+00:00,7;17
33217,1656465141376995331,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-25 00:57:42.600066+00:00;2025-04-19 14:26:57.922473+00:00;2025-04-19 14:48:32.334697+00:00,10;17;42
33218,1671776028316913664,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 14:14:35.232751+00:00;2025-04-17 16:06:11.765534+00:00,7;10
33219,1504398133123555334,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-25 00:58:10.121368+00:00;2025-04-19 14:27:47.037070+00:00;2025-04-19 14:59:33.547458+00:00,10;17;42
33220,1517232703417962496,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 13:58:09.875977+00:00;2025-04-25 00:59:04.495239+00:00;2025-04-18 14:40:55.082455+00:00,7;10;42
33221,1658458274650357761,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-19 12:55:14.957476+00:00;2025-04-19 14:46:54.565447+00:00,17;42
33222,1638526941924868096,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 07:54:52.161406+00:00;2025-04-25 00:59:19.962600+00:00;2025-04-17 11:46:00.808508+00:00,7;10;17
33223,1486429734774919177,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-25 00:59:45.900031+00:00;2025-04-21 07:39:21.613120+00:00;2025-04-19 15:01:29.696398+00:00,10;16;42
33224,1515420764165443584,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 10:51:11.364367+00:00;2025-04-25 00:27:17.353857+00:00;2025-04-17 09:45:49.246442+00:00,7;10;42
33225,1638798732798971905,,,Food,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,Yes;Yes,Yes;Yes,No;No,No;No,No;No,No;No,No;No,food,,,,,biotic;biotic,,,,,,immaterial,,,,,good-life;good-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Implicit;Implicit,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 07:49:51.753479+00:00;2025-04-17 10:24:25.523359+00:00,7;42
33226,1573025335200866304,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-25 00:27:29.892790+00:00;2025-04-19 14:26:54.248369+00:00;2025-04-19 14:48:38.699820+00:00,10;17;42
33227,1638073956916707332,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 08:00:19.562852+00:00;2025-04-25 00:23:01.306451+00:00;2025-04-17 10:30:38.701236+00:00,7;10;42
33228,1491261572874121217,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 07:53:56.670902+00:00;2025-04-17 11:52:40.479442+00:00,7;17
33229,1688083482356875264,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,Yes;No,Yes;No,No;No,No;No,No;No,No;No,No;No,,,,,,abiotic,,,,,,material,,,,,social-responsibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Implicit;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 10:17:35.063222+00:00;2025-04-17 16:39:06.108075+00:00,7;42
33230,1638708135702458370,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 14:04:18.239791+00:00;2025-04-17 18:22:14.350525+00:00,7;42
33231,1618595609421950980,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 07:44:47.332282+00:00;2025-04-25 01:18:13.669261+00:00;2025-04-17 18:39:31.944690+00:00,7;10;42
33232,1728489729572638906,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 15:19:53.741863+00:00;2025-04-17 09:47:04.617429+00:00,7;42
33233,1509078976437891072,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-25 00:27:49.220700+00:00;2025-04-21 07:19:15.516130+00:00;2025-04-19 15:56:00.011891+00:00,10;16;42
33234,1621132324292235264,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 14:14:23.215578+00:00;2025-04-19 12:55:22.370323+00:00,7;17
33235,1659817228668207107,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 14:14:16.154935+00:00;2025-04-17 17:42:07.675623+00:00,7;42
33236,1647405444669878272,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-15 13:27:03.053201+00:00;2025-04-16 10:11:58.256452+00:00,7;42
33237,1620226354682925056,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 15:42:54.284000+00:00;2025-04-17 09:56:20.605877+00:00,7;42
33238,1489751623614320640,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,Yes;Yes,Yes;Yes,Yes;Yes,No;No,No;No,No;No,Yes;Yes,,,,,,abiotic;abiotic,abiotic;abiotic,,,,,material;material,immaterial;immaterial,,,,literacy;literacy,,,,,,,,,,,,,,,,"literacy,livelihoods",,,,,,,,,,,,,,,,Implicit;Implicit,Not codable;Implicit,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 15:31:16.510754+00:00;2025-04-19 13:11:15.966880+00:00,7;17
33239,1488543664007790593,,,Pet,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,Yes;Yes,Yes;Yes,No;No,No;No,No;No,No;No,No;No,,,,,,biotic;biotic,,,,,,material;material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 13:57:08.081548+00:00;2025-04-19 13:31:40.402512+00:00,7;17
33240,1621947697040171008,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 08:57:11.777194+00:00;2025-04-19 12:49:41.376470+00:00,7;17
33241,1518591657893113856,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 09:23:04.863936+00:00;2025-04-16 10:05:03.161301+00:00,7;42
33242,1617870833682354176,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 09:11:02.912797+00:00;2025-04-16 10:06:43.539306+00:00,7;42
33243,1704572130237493386,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 15:19:42.856479+00:00;2025-04-25 00:29:06.497452+00:00;2025-04-17 11:46:15.152688+00:00,7;10;17
33244,1527047374853529601,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-25 00:29:27.404178+00:00;2025-04-21 08:32:14.825573+00:00;2025-04-19 15:53:21.084551+00:00,10;16;42
33245,1486127744937246723,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 10:51:16.003919+00:00;2025-04-17 10:09:59.025810+00:00,7;42
33246,1726587193370853728,,,Food;Food,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,Yes;Yes,Yes;Yes,No;No,No;No,No;No,No;No,No;No,,,,,,biotic;biotic,,,,,,material;immaterial,,,,,good-life,,,,,,,,,,,,,,,sensorial pleasure,,,,,,,,,,,,,,,,,Not codable;Implicit,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-15 13:27:34.606514+00:00;2025-04-17 10:14:29.475413+00:00,7;42
33247,1625118590868357120,,,,,,,,,,,none;none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,Yes;Yes;Yes,Yes;Yes;Yes,No;No;No,No;No;No,No;No;No,No;No;No,No;No;No,,,,,,abiotic;abiotic;abiotic,,,,,,material;material;material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 10:49:25.180506+00:00;2025-04-25 00:30:39.172716+00:00;2025-04-16 21:05:15.426107+00:00,7;10;42
33248,1487939684378370052,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 07:42:17.508311+00:00;2025-04-25 00:23:31.663443+00:00;2025-04-17 13:49:32.278311+00:00,7;10;42
33249,1624665606145409026,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;Yes,No;Yes,No;Yes,No;No,No;No,No;No,No;Yes,emoji,emoji,,,,biotic,biotic,,,,,immaterial,immaterial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-17 10:06:18.190596+00:00;2025-04-16 16:35:52.950341+00:00,10;42
33250,1660270213823094784,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes;Yes,No;No;No,No;No,No;No;No,No;No;No,No;No;No,No;No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 10:14:35.243284+00:00;2025-04-25 00:30:58.137848+00:00;2025-04-17 11:46:42.490790+00:00,7;10;17
33251,1639885896089468930,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 10:51:05.183942+00:00;2025-04-17 11:44:11.098775+00:00,7;17
33252,1659636035083460608,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-16 10:30:50.229003+00:00;2025-04-17 11:54:18.642937+00:00,7;17
